id,timestamp,duration,emissions,energy_consumed,run_id
"""e3f7d91f-c529-4122-982d-b983ae46483c""",2021-06-14 20:10:56.808726,29.0,0.000544486167990792,0.00128239938096368,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""84b65c49-63df-40a1-b77a-4c641e10a778""",2021-06-14 20:10:26.794247,30.0,0.000464875518210457,0.00109489664168723,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""2cb80015-7605-4a29-82e5-e8b1ec19f0db""",2021-06-14 20:09:56.775864,29.0,0.00062529947610708,0.0014727346776056,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""f80d4ad5-6a22-4006-94d8-d0f1412c2ccb""",2021-06-14 20:09:26.805942,30.0,0.000479030431235553,0.00112823495727375,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""5b6f12fc-fd4e-4114-ab97-ecd38dfda295""",2021-06-14 20:08:56.773932,29.0,0.000489890181331061,0.00115381235045399,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""72efe2cf-f75f-4a89-88c4-4c527036d478""",2021-06-14 20:08:26.847409,30.0,0.000472459003898328,0.00111275762314714,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""d493895d-ba14-4811-a551-40d5e25fc808""",2021-06-14 20:07:56.808312,29.0,0.000480503978290865,0.00113170552446654,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""cb05f549-2b32-4380-895c-ed0c6e9c7883""",2021-06-14 20:07:26.817079,29.0,0.000596613105291584,0.00140517119052634,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""a3083107-0fbf-492e-91d0-8fdb370eabb6""",2021-06-14 20:06:56.786825,30.0,0.000542130505139522,0.00127685121324185,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""5e91deb7-932f-4491-883e-215a3f2efafe""",2021-06-14 20:06:26.765822,29.0,0.000473600438781689,0.00111544598416324,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""34836122-364f-4ac5-950e-c2caffccccdd""",2021-06-14 20:05:56.793855,30.0,0.000471836073384205,0.00111129046796,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""95f6d1b6-5397-47c7-b477-e84bdc3617ff""",2021-06-14 20:05:26.849949,29.0,0.000482988592201701,0.0011375574037768,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""06e7d186-30f2-465a-960b-be7d57bb5d05""",2021-06-14 20:04:56.805082,29.0,0.00059464575109857,0.0014005375855836,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""a5148eeb-5f55-4f52-9ff9-7fd70f5e4a4e""",2021-06-14 20:04:26.853290,30.0,0.000464151662062803,0.00109319178171054,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""8575cd49-9ccc-424a-81c0-5c8bfce1c3ed""",2021-06-14 20:03:56.888232,29.0,0.000478832538781074,0.00112776887167591,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""529c1bd1-d47b-4e26-af30-20a0611761d9""",2021-06-14 20:03:26.850116,30.0,0.00047069982369187,0.00110861431934921,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""b52f816a-f440-44f7-8ab9-f0d0e109c3f5""",2021-06-14 20:02:56.802581,29.0,0.000478340832399442,0.00112661078172525,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""6cc5ae2f-18ec-42ff-8bd3-cef0113b6326""",2021-06-14 20:02:26.889142,30.0,0.000473323521421182,0.00111479377539732,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""700d56fd-c6fe-4899-990e-81c0ad2f9d93""",2021-06-14 20:01:56.835244,30.0,0.000479380483202958,0.00112905941609878,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""3463cdcc-ebae-498e-92dc-0b34592e1add""",2021-06-14 20:01:26.797615,29.0,0.000478937305609266,0.0011280156234274,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""4865fb37-6079-4f1d-9415-c56d4a16a9f7""",2021-06-14 20:00:56.804378,30.0,0.000471440262413421,0.0011103582353823,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""8ce0e77e-73df-4f56-9d8b-330a32a7a7b5""",2021-06-14 20:00:26.798806,30.0,0.00062527778727077,0.00147268359504026,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""0f27286a-5972-4f90-87dc-274b80301a24""",2021-06-14 19:59:56.791138,29.0,0.000612540804406862,0.00144268485512683,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""937a97ff-4c0e-42e7-a98d-4429e3804a9c""",2021-06-14 19:59:26.819662,29.0,0.000468576876429573,0.00110361425430616,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""b6365cd7-ec9e-47b8-a9bb-8f0639fe4a14""",2021-06-14 19:58:56.890432,30.0,0.000466797497027951,0.00109942337641562,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""145dde59-fb63-4d78-a1ad-0f7508702c70""",2021-06-14 19:58:26.878254,29.0,0.000470426184874813,0.00110796983236269,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""0d4417f4-21ba-45b7-acd7-f7eb9e962e69""",2021-06-14 19:57:56.864603,30.0,0.000481356947636014,0.0011337144779065,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""3ff90610-4b7c-441d-a3a2-06ccc883371b""",2021-06-14 19:57:26.892666,30.0,0.000473524793546169,0.00111526782095378,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""72971df7-9093-4249-9c68-1a6fd8f37be7""",2021-06-14 19:56:56.863568,29.0,0.000474784406064813,0.00111823451948373,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""d6ffd248-de69-47f9-ab97-c83d6ee7c32a""",2021-06-14 19:56:26.878404,30.0,0.000471804617310348,0.00111121638113833,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""ace7a7af-2574-45dd-9e24-40ca1927c88c""",2021-06-14 19:55:56.891338,29.0,0.000597075968960553,0.00140626134876626,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""71ae574e-499b-4d14-8cca-5d28534ca7ec""",2021-06-14 19:55:26.918859,30.0,0.000531697614992829,0.00125227918064981,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""c775ee9f-ac20-475b-a974-50db0fb5d59f""",2021-06-14 19:54:56.852958,29.0,0.000634741386046859,0.00149497270709784,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""e2701939-23e1-401f-b2a2-a15572946242""",2021-06-14 19:54:26.900667,30.0,0.000475872829749171,0.00112079802603561,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""f75c9d4e-2317-41b8-920d-b953954e1caf""",2021-06-14 19:53:56.871785,30.0,0.000480057414193942,0.0011306537557438,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""066c46b5-7eed-492b-b3b5-60903e274442""",2021-06-14 19:53:26.874813,30.0,0.000478279431514204,0.00112646616747819,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""83b51ebe-b040-4271-a2e3-fd275fd004b8""",2021-06-14 19:52:56.857284,29.0,0.00047843858776072,0.00112684101974077,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""b212581c-0b9a-4be9-8855-1a563a5731fd""",2021-06-14 19:52:26.881451,30.0,0.000481102888505953,0.00113311610591788,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""270681ee-e03c-492a-814f-dcd7b9a994d8""",2021-06-14 19:51:57.123660,29.0,0.000479901026128143,0.00113028542323039,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""24b4bcdc-21dd-4db3-afe7-6a934282660e""",2021-06-14 19:51:26.883541,30.0,0.00047413760079304,0.0011167111333467,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""7ff557f2-c2d0-4125-9f7d-1858963663b0""",2021-06-14 19:50:56.866909,29.0,0.000478177139370626,0.00112622524422006,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""7d56838a-4882-4e03-8711-2888a68f79d2""",2021-06-14 19:50:26.882761,30.0,0.000483869964106799,0.00113963325225917,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""0c2b1b29-cfcb-4f17-b4e3-f0b7b2c18851""",2021-06-14 19:49:56.790739,29.0,0.000477183184305556,0.00112388423459468,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""10fc5168-7e6d-43c2-8e92-86cd1cdfee54""",2021-06-14 19:49:26.863497,30.0,0.000598692049478461,0.00141006761746065,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""4dfa71fa-60ea-4cc0-8eb8-7a33f8d24f82""",2021-06-14 19:48:56.868453,29.0,0.000534050286973297,0.00125782030413234,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""5e861ab2-2b3c-4204-846a-689e760b463b""",2021-06-14 19:48:26.843610,29.0,0.000467404018547325,0.00110085188436809,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""11edb27d-b956-4271-ab32-b19fa2c7209f""",2021-06-14 19:47:56.839746,30.0,0.000613863574545261,0.00144580030544744,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""075f65c6-dc88-4ef0-a37e-817846680406""",2021-06-14 19:47:26.763663,29.0,0.000545287388731233,0.00128428645366076,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""e42afa84-d2a8-4a6e-9762-f45464a107bc""",2021-06-14 19:46:56.764951,29.0,0.000485302095682909,0.0011430062757713,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""d082da71-68c0-4001-a879-fe7922d005bc""",2021-06-14 19:46:26.784689,30.0,0.000538333435760596,0.00126790817720666,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""4809ff2b-b01a-4253-968d-6b1f6f9af30c""",2021-06-14 19:45:56.777165,29.0,0.000623877560956089,0.00146938571629748,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""baaf1a1d-40d9-43a2-bf4e-36a14f953530""",2021-06-14 19:45:26.799049,30.0,0.000531900813841441,0.0012527577641162,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""29d55367-a82d-448b-8075-612eabb5be1f""",2021-06-14 19:44:56.785192,30.0,0.000598951786418125,0.00141067936209296,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""4065815a-83df-49ab-a577-e145401fc712""",2021-06-14 19:44:26.805697,30.0,0.000477504452990361,0.00112464090168145,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""d045875b-7f32-4324-a87a-8ec373b8fbcb""",2021-06-14 19:43:56.785484,29.0,0.000472579530793747,0.00111304149374875,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""95fd8025-ffeb-4b33-a0c9-f39ea9d652bc""",2021-06-14 19:43:26.834147,29.0,0.000594251147133285,0.0013996081958019,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""4155c471-7558-4bed-8fa0-19e530bd7f76""",2021-06-14 19:42:56.816837,30.0,0.000467742889992118,0.00110165001030146,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""385965ab-6065-4569-92e0-c7cf79330e51""",2021-06-14 19:42:26.787685,29.0,0.000468545804111584,0.0011035410713243,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""c1250661-0ca7-4bc4-a67f-fe9266fbbb49""",2021-06-14 19:41:56.809812,30.0,0.000596342186454994,0.00140453310976551,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""f391523b-6af3-48e4-adfa-5fb7fa0fc8c9""",2021-06-14 19:41:26.798970,29.0,0.000529396588160962,0.0012468596942455,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""3a166934-f879-4c7e-ba75-a536974b83ac""",2021-06-14 19:40:56.858116,30.0,0.000479215974090966,0.00112867195651617,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""08f7232a-f793-45a8-ad7a-20ed28459d7d""",2021-06-14 19:40:26.802740,30.0,0.00048784415320305,0.00114899344896659,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""8c31e5f7-a075-403c-9395-bca036d333ea""",2021-06-14 19:39:56.814406,30.0,0.000484423417423217,0.00114093677148902,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""bf3bce09-ab6c-461d-9744-965c816e03e3""",2021-06-14 19:39:26.789752,30.0,0.000479116077665711,0.00112843667576629,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""5314657a-a18b-4550-a5eb-2336661c4571""",2021-06-14 19:38:56.784924,29.0,0.000471264600132073,0.00110994450733171,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""a0959fd8-2907-4de6-a90d-e994e2405286""",2021-06-14 19:38:26.820333,30.0,0.000464778899411933,0.00109466908055766,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""097a23f2-50b2-4d5e-bcdd-96af6e212f91""",2021-06-14 19:37:56.822446,30.0,0.000486058706064619,0.0011447882800575,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""7b3e4637-2b32-47fd-8c54-16ad1ebc7bad""",2021-06-14 19:37:26.810822,29.0,0.000474904297787095,0.00111851689409576,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""7bcc8a83-d87e-422d-bb3f-83da7f81d285""",2021-06-14 19:36:56.863310,29.0,0.000462017858125139,0.00108816614651608,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""feac8c54-cd9c-4099-87c5-1b409fa66cab""",2021-06-14 19:36:26.935694,30.0,0.00053013179463577,0.00124859128704546,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""d7b28ffa-1789-44ca-9f66-6197963c82c1""",2021-06-14 19:35:56.902656,30.0,0.00046423473902704,0.00109338744847634,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""a599399c-41d8-402f-99dc-5aee2998da3f""",2021-06-14 19:35:26.881283,30.0,0.00047269080159454,0.00111330356396182,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""622eeff3-86b9-41ce-8b12-3c97f27e8822""",2021-06-14 19:34:56.876231,29.0,0.000472056115820317,0.0011118087222343,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""7863f3db-7340-4392-8972-898bf5957934""",2021-06-14 19:34:26.872282,30.0,0.000481691474727038,0.00113450237181394,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""ffbd565a-34d1-4723-88ff-f9cf0bebc272""",2021-06-14 19:33:56.870412,30.0,0.000472403343181263,0.00111262652841361,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""95331d0d-ca4c-4f1a-b36a-72648a75aeb4""",2021-06-14 19:33:26.865387,30.0,0.000479989017219509,0.00113049266397906,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""058b4c0f-704c-49a5-b11a-a4602161d7c0""",2021-06-14 19:32:56.848311,29.0,0.000479253228288522,0.00112875969935097,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""d747f502-a7fe-4d17-b02e-26aecfc55604""",2021-06-14 19:32:26.864394,30.0,0.000476057131035451,0.00112123210107613,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""3c825f80-41d1-44a5-bbff-3299b8b44a47""",2021-06-14 19:31:56.871541,29.0,0.000478961773502461,0.00112807325135798,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""52342efa-b1c3-452b-ba7b-d73db66f843d""",2021-06-14 19:31:26.874106,30.0,0.000474343504922403,0.00111719608841729,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""191d5c56-d5bc-4548-b9b5-4957f3649200""",2021-06-14 19:30:56.853414,29.0,0.000482295829696023,0.00113592577700524,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""86c12546-1c8d-43dc-ac3c-c9493b38564c""",2021-06-14 19:30:26.933809,30.0,0.000471540793335064,0.00111059501052786,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""a2a3f0e4-4c38-4a51-b95d-afd74015ce26""",2021-06-14 19:29:56.864949,29.0,0.000479595170897907,0.00112956505863533,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""78a19ef0-28fb-4ee3-84d3-83962c75e2f0""",2021-06-14 19:29:26.853701,29.0,0.000479444174112619,0.00112920942391885,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""59ffe3d5-7b16-4a54-ba8e-161436ffa85e""",2021-06-14 19:28:56.865866,29.0,0.000478220203196141,0.00112632667016332,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""98d44323-82eb-4b14-b611-edadd3e6bf5f""",2021-06-14 19:28:26.821691,30.0,0.000464260219486717,0.00109344746125102,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""cd038866-47f9-489b-9b2b-14aa81683970""",2021-06-14 19:27:56.897086,30.0,0.000463104666851121,0.00109072584944217,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""8685dff8-d32e-4199-ad5e-88c0e06becba""",2021-06-14 19:27:26.885768,29.0,0.000471033723620694,0.00110940073613479,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""2a77a3c5-a552-47a7-a79d-833925701e71""",2021-06-14 19:26:56.904034,30.0,0.00046161682225772,0.00108722160801655,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""638a8764-d018-494c-a5e7-e232d361b483""",2021-06-14 19:26:26.810717,29.0,0.000461207350720783,0.00108625720143222,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""79648613-de80-43d5-951c-ad920c0e9007""",2021-06-14 19:25:56.822051,29.0,0.00046299729829389,0.00109047296997631,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""85d9944e-ed5f-409a-a61a-343ecc049f06""",2021-06-14 19:25:26.841201,30.0,0.00047584916233251,0.00112074228342494,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""c13de736-49ab-4cb7-8259-362037aca2a9""",2021-06-14 19:24:56.821744,27.0,0.000473238217643054,0.00111459286393492,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""c42e895c-dd83-4852-845f-b3cbf22da2c1""",2021-06-14 19:24:30.031240,32.0,0.000472977273701773,0.00111397827651574,"""d171be52-6421-411c-9916-79a12abd0f2d"""
"""2a87164a-e9da-4c2e-afcd-c2eef011d97c""",2021-06-11 20:08:06.343069,30.0,0.00047244093451816,0.0011127150652948,"""3d506de6-eba8-4854-9364-d9a5e1ba9869"""
"""95820998-1e61-44d6-91c1-6e8ca0d7c99b""",2021-06-11 20:07:36.302867,29.0,0.000479970703836393,0.00113044953143952,"""3d506de6-eba8-4854-9364-d9a5e1ba9869"""
"""bd3e4aba-9c52-4111-a029-2189184f212a""",2021-06-11 20:07:06.349426,30.0,0.000462294358843929,0.00108881737398788,"""3d506de6-eba8-4854-9364-d9a5e1ba9869"""
"""c8dbd9b4-f49a-4fc5-acb3-37d06e01979e""",2021-06-11 20:06:36.333929,30.0,0.00053083509576431,0.00125024773487627,"""3d506de6-eba8-4854-9364-d9a5e1ba9869"""
"""af54e945-6790-402a-a22e-db7ecf64b42a""",2021-06-11 20:06:06.287327,29.0,0.000467911981856535,0.00110204826339768,"""3d506de6-eba8-4854-9364-d9a5e1ba9869"""
